Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,Tiempo serie 3,Datos serie 3,Tiempo serie 4,Datos serie 4,Tiempo serie 5,Datos serie 5,
123.838058,0.238294,923.007385,0.310896,2190.440186,0.105873,3341.172119,0.108042,4542.215820,0.129886,
123.854355,0.238467,923.023682,0.310937,2190.456543,0.105860,3341.188232,0.108060,4542.232422,0.129837,
123.870659,0.238640,923.039978,0.310977,2190.472656,0.105847,3341.204590,0.108079,4542.248535,0.129787,
123.886955,0.238813,923.056335,0.311015,2190.489014,0.105834,3341.220703,0.108098,4542.264648,0.129738,
123.903259,0.238987,923.072632,0.311053,2190.505127,0.105821,3341.237061,0.108117,4542.280762,0.129688,
123.919556,0.239161,923.088928,0.311089,2190.521484,0.105809,3341.253174,0.108136,4542.297363,0.129639,
123.935860,0.239335,923.105286,0.311124,2190.537598,0.105796,3341.269531,0.108155,4542.313477,0.129589,
123.952156,0.239509,923.121582,0.311159,2190.553955,0.105783,3341.285645,0.108174,4542.329590,0.129540,
123.968460,0.239683,923.137939,0.311192,2190.570068,0.105771,3341.302002,0.108193,4542.345703,0.129491,
123.984756,0.239857,923.154236,0.311224,2190.586426,0.105758,3341.318115,0.108212,4542.362305,0.129442,
124.001060,0.240032,923.170532,0.311254,2190.602539,0.105746,3341.334473,0.108231,4542.378418,0.129393,
124.017357,0.240206,923.186890,0.311284,2190.618896,0.105733,3341.350586,0.108250,4542.394531,0.129344,
124.033661,0.240381,923.203186,0.311313,2190.635010,0.105721,3341.366943,0.108270,4542.410645,0.129295,
124.049957,0.240556,923.219482,0.311340,2190.651367,0.105708,3341.383057,0.108289,4542.427246,0.129246,
124.066254,0.240732,923.235840,0.311367,2190.667480,0.105696,3341.399414,0.108308,4542.443359,0.129197,
124.082558,0.240907,923.252136,0.311392,2190.683838,0.105684,3341.415527,0.108328,4542.459473,0.129148,
124.098854,0.241083,923.268494,0.311416,2190.699951,0.105671,3341.431885,0.108347,4542.475586,0.129099,
124.115158,0.241258,923.284790,0.311439,2190.716309,0.105659,3341.447998,0.108367,4542.492188,0.129051,
124.131454,0.241434,923.301086,0.311461,2190.732422,0.105647,3341.464355,0.108386,4542.508301,0.129002,
124.147758,0.241610,923.317444,0.311482,2190.748779,0.105635,3341.480469,0.108406,4542.524414,0.128953,
124.164055,0.241786,923.333740,0.311502,2190.764893,0.105623,3341.496826,0.108425,4542.540527,0.128905,
124.180359,0.241963,923.350098,0.311520,2190.781250,0.105611,3341.512939,0.108445,4542.557129,0.128856,
124.196655,0.242139,923.366394,0.311538,2190.797607,0.105599,3341.529297,0.108464,4542.573242,0.128808,
124.212959,0.242316,923.382690,0.311554,2190.813721,0.105587,3341.545654,0.108484,4542.589355,0.128759,
124.229256,0.242493,923.399048,0.311569,2190.830078,0.105575,3341.561768,0.108504,4542.605957,0.128711,
124.245560,0.242670,923.415344,0.311584,2190.846191,0.105563,3341.578125,0.108524,4542.622070,0.128663,
124.261856,0.242847,923.431641,0.311597,2190.862549,0.105551,3341.594238,0.108544,4542.638184,0.128615,
124.278152,0.243025,923.447998,0.311608,2190.878662,0.105539,3341.610596,0.108563,4542.654297,0.128566,
124.294456,0.243202,923.464294,0.311619,2190.895020,0.105528,3341.626709,0.108583,4542.670898,0.128518,
124.310753,0.243380,923.480652,0.311629,2190.911133,0.105516,3341.643066,0.108603,4542.687012,0.128470,
124.327057,0.243558,923.496948,0.311637,2190.927490,0.105504,3341.659180,0.108623,4542.703125,0.128422,
124.343353,0.243736,923.513245,0.311645,2190.943604,0.105492,3341.675537,0.108643,4542.719238,0.128374,
124.359657,0.243914,923.529602,0.311651,2190.959961,0.105481,3341.691650,0.108664,4542.735840,0.128326,
124.375954,0.244092,923.545898,0.311656,2190.976074,0.105469,3341.708008,0.108684,4542.751953,0.128279,
124.392258,0.244271,923.562256,0.311660,2190.992432,0.105458,3341.724121,0.108704,4542.768066,0.128231,
124.408554,0.244450,923.578552,0.311663,2191.008545,0.105446,3341.740479,0.108724,4542.784180,0.128183,
124.424858,0.244628,923.594849,0.311664,2191.024902,0.105435,3341.756592,0.108744,4542.800781,0.128135,
124.441154,0.244807,923.611206,0.311665,2191.041016,0.105424,3341.772949,0.108765,4542.816895,0.128088,
124.457458,0.244987,923.627502,0.311664,2191.057373,0.105412,3341.789062,0.108785,4542.833008,0.128040,
124.473755,0.245166,923.643799,0.311663,2191.073486,0.105401,3341.805420,0.108806,4542.849121,0.127993,
124.490051,0.245345,923.660156,0.311660,2191.089844,0.105390,3341.821533,0.108826,4542.865723,0.127945,
124.506355,0.245525,923.676453,0.311656,2191.105957,0.105378,3341.837891,0.108846,4542.881836,0.127898,
124.522652,0.245705,923.692810,0.311651,2191.122314,0.105367,3341.854004,0.108867,4542.897949,0.127851,
124.538956,0.245885,923.709106,0.311645,2191.138428,0.105356,3341.870361,0.108888,4542.914062,0.127803,
124.555252,0.246065,923.725403,0.311637,2191.154785,0.105345,3341.886475,0.108908,4542.930664,0.127756,
124.571556,0.246245,923.741760,0.311629,2191.170898,0.105334,3341.902832,0.108929,4542.946777,0.127709,
124.587852,0.246425,923.758057,0.311619,2191.187256,0.105323,3341.918945,0.108950,4542.962891,0.127662,
124.604156,0.246606,923.774414,0.311609,2191.203613,0.105312,3341.935303,0.108970,4542.979492,0.127615,
124.620453,0.246787,923.790710,0.311597,2191.219727,0.105301,3341.951660,0.108991,4542.995605,0.127568,
124.636757,0.246967,923.807007,0.311584,2191.236084,0.105290,3341.967773,0.109012,4543.011719,0.127521,
124.653053,0.247148,923.823364,0.311570,2191.252197,0.105279,3341.984131,0.109033,4543.027832,0.127474,
124.669357,0.247330,923.839661,0.311555,2191.268555,0.105269,3342.000244,0.109054,4543.044434,0.127427,
124.685654,0.247511,923.855957,0.311538,2191.284668,0.105258,3342.016602,0.109075,4543.060547,0.127380,
124.701950,0.247692,923.872314,0.311521,2191.301025,0.105247,3342.032715,0.109096,4543.076660,0.127333,
124.718254,0.247874,923.888611,0.311502,2191.317139,0.105236,3342.049072,0.109117,4543.092773,0.127287,
124.734550,0.248056,923.904968,0.311483,2191.333496,0.105226,3342.065186,0.109138,4543.109375,0.127240,
124.750854,0.248238,923.921265,0.311462,2191.349609,0.105215,3342.081543,0.109159,4543.125488,0.127193,
124.767151,0.248420,923.937561,0.311440,2191.365967,0.105205,3342.097656,0.109180,4543.141602,0.127147,
124.783455,0.248602,923.953918,0.311417,2191.382080,0.105194,3342.114014,0.109201,4543.157715,0.127100,
124.799751,0.248784,923.970215,0.311393,2191.398438,0.105184,3342.130127,0.109223,4543.174316,0.127054,
124.816055,0.248967,923.986572,0.311368,2191.414551,0.105173,3342.146484,0.109244,4543.190430,0.127007,
124.832352,0.249149,924.002869,0.311341,2191.430908,0.105163,3342.162598,0.109265,4543.206543,0.126961,
124.848656,0.249332,924.019165,0.311314,2191.447021,0.105153,3342.178955,0.109287,4543.222656,0.126915,
124.864952,0.249515,924.035522,0.311285,2191.463379,0.105142,3342.195068,0.109308,4543.239258,0.126869,
124.881256,0.249698,924.051819,0.311255,2191.479492,0.105132,3342.211426,0.109330,4543.255371,0.126822,
124.897552,0.249881,924.068115,0.311224,2191.495850,0.105122,3342.227539,0.109351,4543.271484,0.126776,
124.913849,0.250064,924.084473,0.311193,2191.511963,0.105112,3342.243896,0.109373,4543.287598,0.126730,
124.930153,0.250248,924.100769,0.311159,2191.528320,0.105102,3342.260010,0.109394,4543.304199,0.126684,
124.946449,0.250432,924.117126,0.311125,2191.544434,0.105092,3342.276367,0.109416,4543.320312,0.126638,
124.962753,0.250615,924.133423,0.311090,2191.560791,0.105081,3342.292480,0.109438,4543.336426,0.126592,
124.979050,0.250799,924.149719,0.311054,2191.576904,0.105071,3342.308838,0.109460,4543.352539,0.126546,
124.995354,0.250983,924.166077,0.311016,2191.593262,0.105062,3342.324951,0.109481,4543.369141,0.126501,
125.011650,0.251167,924.182373,0.310978,2191.609619,0.105052,3342.341309,0.109503,4543.385254,0.126455,
125.027954,0.251352,924.198730,0.310938,2191.625732,0.105042,3342.357666,0.109525,4543.401367,0.126409,
125.044250,0.251536,924.215027,0.310897,2191.642090,0.105032,3342.373779,0.109547,4543.417969,0.126364,
125.060555,0.251721,924.231323,0.310856,2191.658203,0.105022,3342.390137,0.109569,4543.434082,0.126318,
125.076851,0.251905,924.247681,0.310813,2191.674561,0.105012,3342.406250,0.109591,4543.450195,0.126272,
125.093155,0.252090,924.263977,0.310769,2191.690674,0.105003,3342.422607,0.109613,4543.466309,0.126227,
125.109451,0.252275,924.280273,0.310724,2191.707031,0.104993,3342.438721,0.109635,4543.482910,0.126182,
125.125748,0.252460,924.296631,0.310677,2191.723145,0.104983,3342.455078,0.109657,4543.499023,0.126136,
125.142052,0.252645,924.312927,0.310630,2191.739502,0.104974,3342.471191,0.109679,4543.515137,0.126091,
125.158348,0.252831,924.329285,0.310582,2191.755615,0.104964,3342.487549,0.109702,4543.531250,0.126046,
125.174652,0.253016,924.345581,0.310532,2191.771973,0.104955,3342.503662,0.109724,4543.547852,0.126000,
125.190948,0.253202,924.361877,0.310482,2191.788086,0.104945,3342.520020,0.109746,4543.563965,0.125955,
125.207253,0.253387,924.378235,0.310430,2191.804443,0.104936,3342.536133,0.109769,4543.580078,0.125910,
125.223549,0.253573,924.394531,0.310378,2191.820557,0.104927,3342.552490,0.109791,4543.596191,0.125865,
125.239853,0.253759,924.410889,0.310324,2191.836914,0.104917,3342.568604,0.109813,4543.612793,0.125820,
125.256149,0.253945,924.427185,0.310269,2191.853027,0.104908,3342.584961,0.109836,4543.628906,0.125775,
125.272453,0.254132,924.443481,0.310214,2191.869385,0.104899,3342.601074,0.109858,4543.645020,0.125730,
125.288750,0.254318,924.459839,0.310157,2191.885498,0.104890,3342.617432,0.109881,4543.661133,0.125685,
125.305054,0.254504,924.476135,0.310099,2191.901855,0.104880,3342.633545,0.109904,4543.677734,0.125641,
125.321350,0.254691,924.492432,0.310040,2191.917969,0.104871,3342.649902,0.109926,4543.693848,0.125596,
125.337646,0.254878,924.508789,0.309980,2191.934326,0.104862,3342.666016,0.109949,4543.709961,0.125551,
125.353951,0.255064,924.525085,0.309919,2191.950439,0.104853,3342.682373,0.109972,4543.726074,0.125506,
125.370247,0.255251,924.541443,0.309857,2191.966797,0.104844,3342.698486,0.109995,4543.742676,0.125462,
125.386551,0.255438,924.557739,0.309793,2191.982910,0.104835,3342.714844,0.110017,4543.758789,0.125417,
125.402847,0.255625,924.574036,0.309729,2191.999268,0.104826,3342.730957,0.110040,4543.774902,0.125373,
125.419151,0.255813,924.590393,0.309664,2192.015381,0.104818,3342.747314,0.110063,4543.791504,0.125328,
125.435448,0.256000,924.606689,0.309598,2192.031738,0.104809,3342.763672,0.110086,4543.807617,0.125284,
125.451752,0.256188,924.623047,0.309530,2192.048096,0.104800,3342.779785,0.110109,4543.823730,0.125240,
125.468048,0.256375,924.639343,0.309462,2192.064209,0.104791,3342.796143,0.110132,4543.839844,0.125195,
125.484352,0.256563,924.655640,0.309393,2192.080566,0.104783,3342.812256,0.110155,4543.856445,0.125151,
125.500648,0.256751,924.671997,0.309322,2192.096680,0.104774,3342.828613,0.110178,4543.872559,0.125107,
125.516953,0.256938,924.688293,0.309251,2192.113037,0.104765,3342.844727,0.110202,4543.888672,0.125063,
125.533249,0.257126,924.704590,0.309178,2192.129150,0.104757,3342.861084,0.110225,4543.904785,0.125019,
125.549545,0.257315,924.720947,0.309105,2192.145508,0.104748,3342.877197,0.110248,4543.921387,0.124975,
125.565849,0.257503,924.737244,0.309031,2192.161621,0.104740,3342.893555,0.110271,4543.937500,0.124931,
125.582146,0.257691,924.753601,0.308955,2192.177979,0.104731,3342.909668,0.110295,4543.953613,0.124887,
125.598450,0.257879,924.769897,0.308879,2192.194092,0.104723,3342.926025,0.110318,4543.969727,0.124843,
125.614746,0.258068,924.786194,0.308801,2192.210449,0.104714,3342.942139,0.110342,4543.986328,0.124799,
125.631050,0.258257,924.802551,0.308723,2192.226562,0.104706,3342.958496,0.110365,4544.002441,0.124756,
125.647346,0.258445,924.818848,0.308643,2192.242920,0.104698,3342.974609,0.110389,4544.018555,0.124712,
125.663651,0.258634,924.835144,0.308563,2192.259033,0.104690,3342.990967,0.110412,4544.034668,0.124668,
125.679947,0.258823,924.851501,0.308482,2192.275391,0.104681,3343.007080,0.110436,4544.051270,0.124625,
125.696251,0.259012,924.867798,0.308399,2192.291504,0.104673,3343.023438,0.110459,4544.067383,0.124581,
125.712547,0.259201,924.884155,0.308316,2192.307861,0.104665,3343.039551,0.110483,4544.083496,0.124538,
125.728851,0.259390,924.900452,0.308232,2192.323975,0.104657,3343.055908,0.110507,4544.099609,0.124494,
125.745148,0.259579,924.916748,0.308146,2192.340332,0.104649,3343.072021,0.110531,4544.116211,0.124451,
125.761444,0.259769,924.933105,0.308060,2192.356445,0.104641,3343.088379,0.110555,4544.132324,0.124407,
125.777748,0.259958,924.949402,0.307973,2192.372803,0.104633,3343.104492,0.110578,4544.148438,0.124364,
125.794044,0.260148,924.965759,0.307885,2192.388916,0.104625,3343.120850,0.110602,4544.164551,0.124321,
125.810349,0.260337,924.982056,0.307796,2192.405273,0.104617,3343.136963,0.110626,4544.181152,0.124278,
125.826645,0.260527,924.998352,0.307705,2192.421387,0.104610,3343.153320,0.110650,4544.197266,0.124234,
125.842949,0.260717,925.014709,0.307614,2192.437744,0.104602,3343.169678,0.110674,4544.213379,0.124191,
125.859245,0.260907,925.031006,0.307523,2192.454102,0.104594,3343.185791,0.110699,4544.229980,0.124148,
125.875549,0.261096,925.047302,0.307430,2192.470215,0.104587,3343.202148,0.110723,4544.246094,0.124105,
125.891846,0.261286,925.063660,0.307336,2192.486572,0.104579,3343.218262,0.110747,4544.262207,0.124062,
125.908150,0.261476,925.079956,0.307241,2192.502686,0.104571,3343.234619,0.110771,4544.278320,0.124019,
125.924446,0.261667,925.096313,0.307145,2192.519043,0.104564,3343.250732,0.110795,4544.294922,0.123977,
125.940742,0.261857,925.112610,0.307049,2192.535156,0.104556,3343.267090,0.110820,4544.311035,0.123934,
125.957047,0.262047,925.128906,0.306951,2192.551514,0.104549,3343.283203,0.110844,4544.327148,0.123891,
125.973343,0.262237,925.145264,0.306853,2192.567627,0.104541,3343.299561,0.110868,4544.343262,0.123848,
125.989647,0.262428,925.161560,0.306753,2192.583984,0.104534,3343.315674,0.110893,4544.359863,0.123806,
126.005943,0.262618,925.177917,0.306653,2192.600098,0.104527,3343.332031,0.110917,4544.375977,0.123763,
126.022247,0.262809,925.194214,0.306552,2192.616455,0.104519,3343.348145,0.110942,4544.392090,0.123721,
126.038544,0.262999,925.210510,0.306450,2192.632568,0.104512,3343.364502,0.110967,4544.408203,0.123678,
126.054848,0.263190,925.226868,0.306347,2192.648926,0.104505,3343.380615,0.110991,4544.424805,0.123636,
126.071144,0.263381,925.243164,0.306243,2192.665039,0.104498,3343.396973,0.111016,4544.440918,0.123593,
126.087448,0.263571,925.259460,0.306138,2192.681396,0.104490,3343.413086,0.111041,4544.457031,0.123551,
126.103745,0.263762,925.275818,0.306033,2192.697510,0.104483,3343.429443,0.111065,4544.473145,0.123509,
126.120049,0.263953,925.292114,0.305926,2192.713867,0.104476,3343.445557,0.111090,4544.489746,0.123467,
126.136345,0.264144,925.308472,0.305819,2192.729980,0.104469,3343.461914,0.111115,4544.505859,0.123424,
126.152641,0.264335,925.324768,0.305711,2192.746338,0.104462,3343.478027,0.111140,4544.521973,0.123382,
126.168945,0.264526,925.341064,0.305602,2192.762451,0.104455,3343.494385,0.111165,4544.538086,0.123340,
126.185242,0.264717,925.357422,0.305492,2192.778809,0.104448,3343.510498,0.111190,4544.554688,0.123298,
126.201546,0.264908,925.373718,0.305381,2192.794922,0.104442,3343.526855,0.111215,4544.570801,0.123256,
126.217842,0.265099,925.390076,0.305269,2192.811279,0.104435,3343.542969,0.111240,4544.586914,0.123214,
126.234146,0.265291,925.406372,0.305157,2192.827393,0.104428,3343.559326,0.111265,4544.603027,0.123172,
126.250443,0.265482,925.422668,0.305043,2192.843750,0.104421,3343.575684,0.111290,4544.619629,0.123131,
126.266747,0.265673,925.439026,0.304929,2192.860107,0.104415,3343.591797,0.111315,4544.635742,0.123089,
126.283043,0.265864,925.455322,0.304814,2192.876221,0.104408,3343.608154,0.111341,4544.651855,0.123047,
126.299347,0.266056,925.471619,0.304699,2192.892578,0.104401,3343.624268,0.111366,4544.668457,0.123006,
126.315643,0.266247,925.487976,0.304582,2192.908691,0.104395,3343.640625,0.111391,4544.684570,0.122964,
126.331947,0.266439,925.504272,0.304464,2192.925049,0.104388,3343.656738,0.111416,4544.700684,0.122922,
126.348244,0.266630,925.520630,0.304346,2192.941162,0.104382,3343.673096,0.111442,4544.716797,0.122881,
126.364540,0.266821,925.536926,0.304227,2192.957520,0.104375,3343.689209,0.111467,4544.733398,0.122839,
126.380844,0.267013,925.553223,0.304107,2192.973633,0.104369,3343.705566,0.111493,4544.749512,0.122798,
126.397141,0.267204,925.569580,0.303987,2192.989990,0.104363,3343.721680,0.111518,4544.765625,0.122757,
126.413445,0.267396,925.585876,0.303865,2193.006104,0.104356,3343.738037,0.111544,4544.781738,0.122715,
126.429741,0.267588,925.602234,0.303743,2193.022461,0.104350,3343.754150,0.111570,4544.798340,0.122674,
126.446045,0.267779,925.618530,0.303620,2193.038574,0.104344,3343.770508,0.111595,4544.814453,0.122633,
126.462341,0.267971,925.634827,0.303496,2193.054932,0.104338,3343.786621,0.111621,4544.830566,0.122592,
126.478645,0.268162,925.651184,0.303371,2193.071045,0.104332,3343.802979,0.111647,4544.846680,0.122551,
126.494942,0.268354,925.667480,0.303246,2193.087402,0.104326,3343.819092,0.111673,4544.863281,0.122509,
126.511246,0.268546,925.683777,0.303120,2193.103516,0.104319,3343.835449,0.111699,4544.879395,0.122468,
126.527542,0.268737,925.700134,0.302993,2193.119873,0.104313,3343.851562,0.111724,4544.895508,0.122427,
126.543846,0.268929,925.716431,0.302866,2193.135986,0.104308,3343.867920,0.111750,4544.911621,0.122387,
126.560143,0.269121,925.732788,0.302737,2193.152344,0.104302,3343.884033,0.111776,4544.928223,0.122346,
126.576439,0.269312,925.749084,0.302608,2193.168457,0.104296,3343.900391,0.111802,4544.944336,0.122305,
126.592743,0.269504,925.765381,0.302478,2193.184814,0.104290,3343.916504,0.111828,4544.960449,0.122264,
126.609039,0.269695,925.781738,0.302347,2193.200928,0.104284,3343.932861,0.111855,4544.976562,0.122223,
126.625343,0.269887,925.798035,0.302216,2193.217285,0.104278,3343.948975,0.111881,4544.993164,0.122183,
126.641640,0.270079,925.814392,0.302084,2193.233398,0.104273,3343.965332,0.111907,4545.009277,0.122142,
126.657944,0.270270,925.830688,0.301951,2193.249756,0.104267,3343.981689,0.111933,4545.025391,0.122102,
126.674240,0.270462,925.846985,0.301818,2193.266113,0.104261,3343.997803,0.111960,4545.041992,0.122061,
126.690544,0.270654,925.863342,0.301684,2193.282227,0.104256,3344.014160,0.111986,4545.058105,0.122021,
